proteins,PDAC,PDAC_DB,PDAC_DB.1,PDAC_DB.2,PDAC_t,PDAC_t.1,PDAC_t.2,PDAC_t.3,PDAC_t.4,PDAC_t.5,PDAC_t.6,PDAC_t.7,PDAC_t.8,PDAC_t.9,PDAC.1,PDAC.10,PDAC.11,PDAC.12,PDAC.13,PDAC.14,PDAC.15,PDAC.16,PDAC.17,PDAC.18,PDAC.19,PDAC.2,PDAC.20,PDAC.21,PDAC.22,PDAC.23,PDAC.24,PDAC.25,PDAC.26,PDAC.27,PDAC.28,PDAC.29,PDAC.3,PDAC.30,PDAC.31,PDAC.32,PDAC.33,PDAC.34,PDAC.35,PDAC.36,PDAC.37,PDAC.38,PDAC.39,PDAC.4,PDAC.40,PDAC.41,PDAC.42,PDAC.43,PDAC.44,PDAC.5,PDAC.6,PDAC.7,PDAC.8,PDAC.9
Q14157,0.225692235,-0.361464351,-0.316609435,-0.041200097,0.475869745,-0.088432668,0.330133251,0.06324301,0.237447917,0.382461571,-0.599136254,-0.683187862,0.545745122,-0.888351516,0.09424198,-0.256013475,-0.586090968,-1.069262209,-0.182328244,-0.142355311,-0.037969814,-0.056993006,0.73610298,0.788427839,0.100571575,-0.042371238,0.401923785,0.065444328,0.386485265,0.267501136,0.636047448,-0.046145973,0.629201416,0.002440687,0.205965345,-0.328788383,0.291123142,0.750721968,0.516314968,0.64254149,0.085253428,0.989500777,0.745149804,-1.000715771,1.013393258,0.017246995,-0.141213262,-0.237026495,-0.104904352,0.953249485,-0.066167099,-0.960761482,0.365367294,0.173653412,0.140614108,-0.116590754,-0.16142909,-0.287997264
Q14165,0.030485559,0.644094083,0.574607785,0.503924873,0.261135484,0.152351784,1.048476215,-0.249012602,0.545093171,0.250987602,-1.22690593,-0.121490384,0.6926042,0.274796278,0.512197491,0.520333767,0.607581073,-0.006195021,-0.412369607,-0.4631525,-0.437038403,-0.434939072,0.448463853,-0.001656,-0.112775934,0.615922682,0.367336077,0.386210807,0.062344412,0.055537805,-0.405925824,-0.186616588,0.648630484,-0.306124478,0.605680735,0.649703831,0.483273796,0.33458731,0.065255422,0.33993561,0.229017105,0.357522566,0.451768393,-0.278021847,0.335509637,-0.770586985,-0.514015116,0.00738477,-0.058743659,0.294741703,0.000954022,0.020179228,-0.220151642,0.377805535,-0.476288858,0.373653365,-0.12450644,-0.419399114
Q14166,0.753927688,1.320063472,1.120000312,1.058877921,0.986839599,0.995173279,1.094909939,0.883627549,0.912537825,1.075000974,1.126407901,1.030115037,1.081776526,0.873925999,0.161783352,0.733601305,0.557446402,0.630621202,0.951732401,1.131041607,1.112070918,0.940773598,1.097843727,0.943255588,0.56651591,0.676926678,0.992345943,0.865476141,0.954884736,0.623970211,1.084714061,0.839756081,1.017454101,0.74311911,0.909710047,0.913780338,0.898518135,1.110905043,1.043766451,1.078132363,0.797229511,1.095641136,1.056909136,0.834370488,1.07370639,1.005936287,0.66256627,0.549065572,0.781429041,0.933141358,0.676970758,0.585487299,0.95860711,0.998335054,0.901227414,0.557850816,0.755329624,0.713694912
Q14197,0.35863313,-0.347389041,0.34303914,-0.142025604,0.351090238,-0.102709074,0.59138555,-0.174414866,-1.491280443,0.513634986,0.783116297,-0.323462927,0.643333744,0.327265409,0.3406296,0.339835416,0.339700632,-0.212077546,0.331814175,0.371787107,0.093364447,0.353456207,0.385256878,0.315660201,-0.113410527,-0.338125949,0.352526759,-0.231567718,-0.07354788,0.249309019,0.063752555,0.362750512,0.378591009,0.319018031,0.312655125,-0.02930873,-0.080154945,0.398318194,0.018239315,0.439269271,0.305906517,0.383054288,-0.111660348,0.214880277,0.434843298,0.024414877,0.314043527,-0.114010129,-0.189340391,-0.215881177,0.2816762,0.160100568,0.093072488,0.423567757,0.299709773,-0.105224886,0.32109493,0.318400354
Q14204,0.061073946,0.202996372,0.262248146,-0.07559821,0.257238825,0.052074688,-0.884691228,0.087259527,0.283022059,0.092759174,-0.677427787,0.002528531,0.21862117,-0.045564799,0.094169331,0.090332149,0.052250901,0.047962107,0.094284366,0.119060514,0.031281396,0.103845354,0.277976925,0.263661198,0.114028302,0.110478777,0.114996951,0.031874433,-0.009065608,0.133345912,0.142214191,-0.093251399,0.237894571,-0.019872312,-0.014357272,0.035272523,0.035875873,-0.077454173,0.128350451,-0.091456328,0.100382128,-0.136680866,0.103508682,0.044964168,-0.095882302,-0.318166083,-0.031609398,0.034261913,0.018437618,0.115190782,-0.015882985,0.103039028,-0.151389157,-0.111972008,0.094185384,0.137809312,-0.011549532,0.307055011
Q14247,-0.877922783,0.323548024,0.331590017,0.298286186,-0.151485804,-0.237165707,-0.010712441,0.277933655,0.985393611,-0.2100246,0.34984933,-0.753553416,0.536276866,0.659317736,-0.087983204,0.271154857,-0.268968099,0.120085535,-0.003246468,-0.467825424,-0.709595552,-0.204320186,-0.193834725,0.831698018,-0.592715877,-0.588851788,-0.485421209,0.668298774,0.196674968,0.164192165,-0.804110239,-0.016673266,-0.476496806,0.323433258,0.327203966,0.594903374,-1.446361906,0.831698018,-0.483915814,-0.381678537,-0.050892446,1.058125402,1.548482246,-0.653765019,0.294858959,-0.510556902,-0.821899699,0.290141837,-0.215637846,-0.429904957,0.372452642,0.268520692,0.117748341,-0.520717736,-1.120634017,0.298927081,0.335643771,-0.137995515
Q14258,-0.105700565,-0.253552732,-0.161684604,-0.085491068,0.642270241,-0.024035817,0.895979466,-0.216525486,-0.11152926,0.937296474,-0.141264577,0.477364883,0.516385263,-0.254289837,-0.07546487,-0.02818871,-0.124633064,-0.172153097,-0.036209951,0.003762981,-0.008226172,-0.201837766,0.770804297,0.333945815,-0.047742011,-0.241277589,-0.015497367,-0.296400198,0.151419893,0.099091548,0.094121691,-0.005273614,0.629588187,-0.246409557,-0.242638848,-0.178006096,0.0644894,0.783865613,0.144545623,0.69026645,-0.158427179,0.768601707,0.032983997,-0.010659208,0.685840477,0.267636179,-0.241250447,-0.048341613,-0.254172871,-0.013759082,-0.182657496,-0.089510959,0.112910168,0.598398397,-0.164623923,-0.03955637,-0.234199043,-0.145933341
Q14376,0.526539166,0.490945391,0.480032592,0.450724888,0.117799061,0.752274645,0.157157831,0.780938786,0.428573849,-0.516950748,0.473729709,0.431671093,0.765626112,0.450154423,0.138063683,0.135600821,0.309321587,0.513427327,0.929372959,0.245369041,0.820277281,0.801341665,0.203277534,0.21633885,0.425984909,0.510217929,1.209173169,0.176582701,0.318868745,0.470234432,0.840064002,0.815872341,0.466192965,0.180500097,0.215187853,0.454233635,0.85431281,0.21633885,0.813364857,0.526871228,0.172982763,0.201074943,0.812259077,0.423927829,0.522445254,0.421907692,0.433254779,0.161653893,0.497322647,0.814744371,0.185294349,0.167463634,0.85885248,0.552526791,0.490068881,0.173972183,0.223627658,0.508759463
Q14444,-0.571707402,-0.193868381,-0.044268964,-0.296524029,0.406814162,-0.022525434,0.407384939,-0.20453147,0.064837553,0.789633825,0.272842128,0.198176217,0.266534049,0.075132262,0.279591675,-0.43554565,-0.074428607,-0.23082469,0.175291058,0.118360162,-0.268650333,0.238416075,0.546793353,0.74944141,-0.035190164,-0.237011761,0.040264259,-0.162184801,0.061791635,0.088230899,0.38369612,-0.252793655,0.485904076,-0.43378027,-0.037186651,-0.102620892,0.486984839,0.788630484,-0.256016238,0.339599837,-0.07393256,0.654799522,0.616208431,0.17439274,0.483397682,0.461525399,-0.347883835,-0.099788073,-0.162268448,0.141940686,-0.841238378,-0.266903924,-0.460720918,0.731827358,-0.048423164,-0.238368079,-0.168288823,0.100589927
Q14498,-0.09730786,0.049742379,-0.240467671,0.131895026,0.65306946,-0.499858437,0.596289704,-0.621412076,0.775951366,0.529187703,-0.018195232,0.054294748,0.136856912,-0.170327112,-0.423278591,-0.300919481,-0.116240359,0.261199014,-0.308940722,-0.26896779,-0.021443982,-0.110197334,0.577526207,-0.033647317,0.133961633,0.071782631,-0.288228138,0.136892711,0.046945027,0.046107412,-0.009842281,-0.278004385,0.47307997,-0.236065396,-0.150998416,-0.367144948,-0.052510112,0.61036543,-0.194153884,0.533992915,-0.150034474,0.575533618,-0.084015515,-0.45231923,0.529566941,0.466888177,-0.149610014,0.133362031,0.179120037,-0.184090148,-0.174264791,0.278496643,-0.093264016,0.61754026,-0.156231218,0.142147274,-0.142558611,-0.137540636
Q14498,-0.724320102,-0.357107951,-0.129942408,-0.274802962,-0.112221923,-0.343885099,-0.17048661,0.026074806,-0.239873504,-0.190395575,-0.120291747,0.063318001,-0.183620024,-0.075681559,-0.086545851,-0.295933125,-0.001637425,-0.197574022,-0.064147742,0.133023105,-0.404986912,-0.014815471,0.548479571,0.126401668,-0.557328137,-0.147618156,-0.106814248,-0.169013062,0.658304139,-0.70102,0.292268344,0.433229713,-0.407003136,-0.243842373,-0.357324631,-0.174703057,0.194548247,-0.457609501,0.115860605,0.43005302,-0.262929948,0.892466583,0.366717811,0.06695862,-0.715650798,0.021087373,0.317134604,-0.111919965,-0.078614911,0.071463024,0.150840343,-0.041235386,0.144351065,0.169591118,-0.2927726,-0.337355165,-0.868422641,0.082471943
Q14566,-0.582215759,-2.812804931,-2.668570383,-2.081681158,0.352332101,-0.324567105,0.295520221,-0.159305623,-1.338539802,0.199725542,-0.895917547,-0.614007237,0.150862819,-0.554174115,-0.382406365,-0.143752177,-0.885483796,-0.016983441,-0.306600032,-0.281451007,-0.393315514,-0.483904899,0.992432394,0.482617768,-0.469892754,-0.110883645,-0.135557062,-0.255116944,-0.002586697,-0.023634432,0.597699694,-0.374968871,0.506088803,0.487368451,0.022503372,-0.312863645,0.320037807,0.628154333,-0.133017895,0.010797565,-0.19870944,0.519429628,0.301420849,-0.088987492,0.686412786,0.009414108,-0.931436546,0.047675282,0.054092272,0.597937336,-0.067943275,-0.062117344,-0.664918443,0.686030363,0.042244053,0.056460525,-0.132271108,-0.39476513
Q14651,1.433294114,1.465584234,1.126465942,1.522305478,0.827559263,1.067721717,0.843683506,1.361445148,1.410673975,1.034137316,1.37206732,1.074806324,0.75687121,1.08740922,1.067651456,1.057951065,1.414361616,1.053413201,1.067766492,0.54504793,0.869113335,1.08157544,1.031996198,1.065956536,1.408400367,1.388435615,1.070642408,0.538681823,1.054595656,0.754232046,1.018866533,1.098702828,1.062572447,0.826640876,1.130638336,1.360988584,1.410235106,1.161094466,1.187918743,1.123250709,0.742167283,1.029793608,0.991061608,1.174514514,1.217858682,0.1338411,0.847985081,0.862945939,1.375540333,1.0739432,0.968669089,0.736648154,1.037655011,1.202818035,1.102739613,1.184757235,1.349440916,1.026292264
Q14696,0.383889872,0.396843696,0.435534218,0.394034753,1.001619051,0.839418468,1.026058872,0.316281781,0.566045935,1.006149907,0.326903953,0.304905248,1.198706232,0.313876997,0.292633405,0.300769682,0.364957373,0.370778033,0.292748441,0.332721373,0.312720822,0.314820153,1.12297129,1.103835577,0.320356264,0.321453575,0.313461025,0.266330966,1.001114504,0.364127042,0.945368805,0.880210884,1.017523154,0.361008191,0.364778899,0.403265426,0.949069283,1.103835577,0.331703413,1.078201416,0.331163258,1.08857167,0.558825388,0.318299184,1.073775443,0.419017966,0.275407472,0.319756662,0.308558293,0.889515428,0.398614026,0.32564413,0.964157283,1.091346404,0.324966515,0.328541905,0.373218704,0.343657096
Q14697,-0.536977282,-0.20329576,-0.005460744,-0.164350356,0.270149891,0.388141423,0.090911463,0.19766391,0.494300935,0.071002497,0.3811355,-0.165907349,0.077778049,0.117630083,-0.463367617,-1.010282894,-0.909028016,0.185193665,0.521340491,-0.211799462,-0.028303785,-0.519364176,0.941745995,0.427470917,0.148789041,0.440072377,0.409180206,-0.465252683,0.191611444,-0.253985334,0.556690824,0.011344215,-0.768819985,0.08969482,-0.078752063,-0.143179785,1.001685084,1.192597983,-0.789654142,0.590175884,-0.645306706,0.427481862,0.396597769,0.034174548,0.585749911,0.341818227,0.126451252,-0.098967678,0.461038556,0.106220621,-0.022601757,-0.981853284,0.506011482,0.368869847,0.390203299,0.103523424,0.446340515,0.321293334
Q14697,0.830475434,0.962436281,0.755982859,0.831998316,-0.605569878,0.972872024,-1.330239232,0.893010167,0.994152346,-0.634446414,0.826186326,0.152672309,-0.948266661,0.50905319,0.766704817,0.801599392,0.811542935,0.814294115,0.793578151,0.833551083,0.716510925,0.861413381,-0.712819235,0.241458456,0.818304012,0.996461903,0.814290735,0.809748358,0.33246091,0.517008414,0.665695181,0.824514487,-0.629994977,0.787354742,0.820612299,0.783985241,0.568026932,-0.93033576,0.607768227,-0.768958304,0.77774882,-0.927653335,0.536521529,0.938543128,-0.773384278,-1.00998024,0.8220007,0.81770441,0.851975685,0.737687843,0.753518503,0.077896266,0.6559843,-0.821577055,0.771552076,0.826489654,0.829052104,0.790242658
Q14739,-0.245522822,0.501677981,-0.352761716,-0.264351661,0.17246221,0.59394648,-0.087182767,-0.23505297,-0.600034525,0.229399547,-1.37485582,-0.382430169,-1.606729161,0.165072902,-1.781745744,-0.942246152,0.084396012,-1.01285997,-1.07902143,-0.112629004,-0.437977749,-0.262431202,-0.260326158,-0.185459779,-1.163683259,-0.109023147,0.310298283,-0.824725718,0.231495492,-0.709175093,-0.307718921,-0.420549114,-0.281605287,-1.226330876,-0.015798471,0.238467153,0.213633449,-0.381868964,0.13822679,-0.263668493,-1.109170471,-0.315031191,0.182128046,-0.236282627,-0.268094467,0.70687477,-1.109364017,-0.926443267,-0.412611437,-0.12396622,-0.318568498,-0.886206572,-0.617535791,0.126188826,-0.131625681,-0.917658024,-0.294792479,-0.648875938
Q14764,0.747619089,1.978408205,2.150549628,1.870196767,1.312568171,1.826439636,1.098622608,1.599986129,1.842231829,1.426174287,1.991524237,1.776278056,1.318423632,1.52065654,0.079273075,0.540470986,0.768476862,0.671416763,0.532449745,1.543750499,1.598707954,0.809146402,1.134811771,1.471680595,0.574801266,0.776824702,1.121122049,0.69297354,1.018191977,1.055809575,0.932119578,0.764060032,1.6020805,1.101956589,1.284937535,0.612223072,1.155502346,1.471680595,1.33996636,1.145616291,0.631801988,1.625260435,1.100134984,0.895972158,1.254532327,0.554039954,0.686148917,0.559457966,0.735200867,0.925643366,1.254498511,0.60903885,0.885652504,1.534100642,1.159304455,0.568243209,1.392003633,0.70577968
Q14847,1.208851103,0.720689191,1.095586963,0.802977033,0.832050007,0.339538645,-0.154609933,1.009700233,1.057360856,0.563201347,1.261779917,0.628711138,0.211519121,1.022100748,0.480508689,1.396703877,1.084731308,1.104994103,0.966795195,0.796418065,0.265891496,0.318669233,0.715765778,0.498069971,1.126497051,0.281550964,1.130467164,0.194162437,0.809222404,0.592955088,0.599722879,0.843330599,0.86556553,0.198079833,0.201850541,0.469965177,0.759926485,0.386596574,0.617096544,0.379375357,0.693860526,0.313402184,0.379535911,0.910193093,0.522444785,0.829900225,1.060527596,1.197048519,0.236389764,1.082364815,0.838939495,0.943446421,0.775014485,0.459694673,0.262690979,0.370121233,0.210290346,0.339065058
Q14974,-0.46605756,-0.747564652,-0.943769853,-1.039167247,0.225717543,-0.993213635,-2.682780423,-0.395903735,-1.110883469,-1.444508576,-0.734691733,-1.092306506,0.183435444,-0.274645926,0.198780752,-1.860978933,-0.60177721,-0.25250065,-0.338482271,-0.484075616,-0.312367419,-0.998232693,-0.559382113,-0.111119257,-0.236263138,-0.679748926,0.099886707,0.258424453,-0.600684464,-0.533100361,-1.681962854,-0.332254549,0.157302821,0.206418132,-0.049699932,0.076036911,-2.343023007,-0.708535481,-0.694822816,-0.6306344,-0.454517848,-1.224283921,-1.427922335,-1.385036615,-0.635060373,0.67197362,-0.602049721,-1.441135097,-0.013264625,-0.51245455,0.561980123,-0.925416025,-1.040291767,-1.218738243,-1.741313172,-0.874714441,0.258277547,-0.503475566
Q14978,-0.339834495,-1.41668659,-1.794539722,-1.274809834,-0.038942032,-0.584971208,-0.126637437,-1.024904592,-1.475651429,-0.052093714,-0.522234025,-0.480140919,-0.546829627,-0.064702221,-1.169154207,-0.748144143,-0.663479905,-0.930340925,-1.099231883,-0.54538075,0.213211638,-1.122387317,-0.431581195,-0.428199142,-1.034527658,-1.686086946,-0.743795127,-1.431244935,-0.332215699,-0.523324591,-1.206754714,-1.055501894,-0.510087581,-0.098210696,-0.032178652,0.087926389,-0.527832965,-0.499556458,-0.248164574,-0.519804827,-0.985956207,-0.433783785,-0.502444498,-0.369296598,0.205568707,0.566113742,-0.804762675,-0.858044953,0.35390718,-0.784761708,0.152717268,-0.9855323,-0.516150097,-1.426459959,-0.86681051,-1.922917351,-0.616806708,-0.870227342
Q14980,-0.873022974,-0.462104878,-0.36781167,-0.497015326,-0.198489921,0.077388966,0.856701244,0.12675683,-0.356013124,0.751672928,-0.011500586,0.095674772,0.153299134,-0.324660203,-0.408345177,-1.261243969,-1.489838768,-0.753506808,-0.22823198,-1.534790736,0.048128471,-0.123423701,0.46634911,-0.318368638,-0.252545633,-0.66114158,-0.065608307,-0.795524164,-0.178305567,-0.418531616,0.172693454,0.119275939,0.677161103,0.104664781,-0.80088015,0.126668733,0.920065914,-0.090969769,-0.155673411,1.016636341,-0.791409389,0.830251337,0.334300994,0.347797379,0.733413392,-0.232587204,0.500249356,-0.0280388,-0.952157198,-0.320884709,0.329129469,-1.310048951,-0.377234141,0.715897951,-0.616401739,-0.678559602,-0.834788947,-0.002414839
Q14980,-0.111552271,0.022725852,0.068567828,0.015016916,-0.339093539,-0.526444485,-0.230655684,0.180454231,0.086489938,0.343200767,-0.077590706,-0.299267162,0.014376474,0.024215755,0.066172568,-0.177121956,-0.13048477,0.03834685,-0.185143197,-0.145170264,-0.307609368,-0.199784233,0.099974603,-0.059652107,0.036800699,0.03782866,-0.164430612,-0.072565799,-0.058342033,-0.069776474,-0.236397799,-0.15420686,0.09592351,-0.017026598,-0.240585315,-0.094302098,-0.194419515,-0.070584026,-0.21748955,0.203411747,-0.164278885,0.137036668,-0.225924919,-0.098460704,0.198985774,-0.244016166,-0.239196913,0.036201097,-0.030338472,-0.216611226,-0.188509202,-0.770926472,-0.006706755,-0.011767021,-0.170475628,0.04498634,-0.23214551,-0.151785047
Q15008,-0.349781587,-0.572102225,-0.542501094,-0.113842303,0.09075842,-0.197994705,-0.181152619,-0.111503506,0.057151013,0.001963866,-0.579745251,-0.680814335,-0.412182639,-1.445109003,-0.444102614,-0.435966338,-0.356753604,-0.214772502,-0.621668562,-0.987230443,-0.559764689,-1.111371268,-0.069747564,-0.603661483,-0.246261403,-0.45284968,-0.415800281,-0.507972288,-0.752285215,-0.729556746,-0.355140881,-0.996267038,-0.205741017,-0.887154056,-0.816525706,-1.209175181,-0.619608964,-0.10088965,-0.392102908,-0.06851801,-0.390547719,-0.133060888,-0.593494128,-0.427352988,-0.233192919,0.374174996,-1.034581397,-0.416979358,-0.600258941,-0.775011447,-0.770807142,-0.196250718,-0.739693228,0.075813915,-0.760935682,-0.408194114,-1.17396697,-0.507775166
Q15019,0.659455668,0.432227294,0.358867948,0.49383524,-0.466428788,-0.023220532,0.359867673,-0.019383557,-0.049466199,0.20536245,0.181578481,-0.081527609,0.128667878,-0.031993588,0.193671966,0.245592202,0.434207539,0.06548396,0.298534841,0.566948809,-0.300635605,0.244812292,-0.119310568,0.281738717,0.576465069,0.437857462,0.306420789,-0.45272174,-0.734660205,0.206351401,-0.103481753,-0.121993533,-0.23255133,0.536192367,0.414500081,0.254799164,-0.076185725,-0.042233271,0.404365578,0.088375577,0.219707238,-0.3336468,-0.207281529,0.464626577,0.083949603,0.718701254,0.424297467,0.220795223,0.108860868,0.416593564,0.001638869,0.667267261,-0.931789243,-0.244575623,0.774768979,0.149440777,0.824986897,0.695131111
Q15029,-0.148433787,-0.19904932,-0.192786501,-0.181737378,0.143613895,-0.69835583,-0.838814386,-0.212915848,-0.174178263,-0.201654381,-0.009407339,0.13823495,-0.289643946,-0.215320632,-0.339252008,-0.195254579,-0.167366285,-0.161545626,-0.20327582,-0.163302887,-0.190479464,-0.188380134,-0.220424385,-0.191214787,-0.311529149,0.014357251,-0.182563236,-0.394036083,-0.263631945,-0.168196617,-0.175193273,-0.172339483,-0.238740089,-0.232951924,-0.229181216,-0.220739317,-0.171492795,-0.207363068,-0.164320847,-0.178061827,-0.365980077,-0.222626975,-0.202998198,-0.177725076,-0.1824878,-0.089101861,-0.227792815,-0.301957792,-0.194641994,-0.196012375,-0.592355738,0.169591539,-0.156404795,-0.212652484,-0.207357144,-0.167482355,-0.220741411,-0.188666563
Q15046,0.493502626,0.269983127,0.230282564,0.466522726,-0.367943509,-0.359609829,-1.718676877,0.544206965,0.26002863,-0.371105708,0.446929853,0.444704727,-0.364330157,0.085229607,0.443899248,0.452035525,0.474570128,0.480390787,0.444014284,0.483987216,0.483409143,0.485508473,-0.352953226,-0.33989191,0.471622107,0.492141896,0.464726868,0.437019287,-0.340748869,0.201327008,-0.366082891,0.474950621,-0.340573042,0.232885998,0.236656706,0.204413796,-0.362382414,-0.33989191,0.482969257,-0.279894779,0.440776013,-0.355155817,-0.393887817,0.469565027,-0.284320753,0.188838096,0.446095792,0.471022505,0.479246614,-0.321401326,0.199762396,0.435256884,-0.347294414,-0.282390468,0.434579269,0.479807748,0.245096511,0.45326985
Q15056,-0.553158177,-0.624897351,-0.524297591,-0.464239777,0.324421466,-0.844813896,-0.005572546,-0.624057611,-0.32212524,0.266960863,-0.893449534,-0.299574359,0.299732294,-0.106720378,-0.571396673,-0.632165511,-0.572090675,-0.393536082,-0.640186752,-0.60021382,-0.686243809,-0.623220495,0.37462621,-0.152062465,-0.448324779,-0.617135207,-0.619474168,-0.487290992,-0.230030388,-0.384275102,-0.636981507,-0.609250415,0.267654555,-0.590428084,-0.664021577,-0.532125675,-0.366695659,0.29638311,-0.401995999,0.203364923,-0.60588479,0.241004133,-0.398201062,-0.77937836,0.19893895,0.36731253,-0.662633175,-0.448924381,-0.445063665,-0.592124746,-0.630115107,-0.311983535,-0.54573062,0.307109126,-0.612081534,-0.440139138,-0.655581772,-0.593390952
